ID,SMILES,Kd,IC50,erk_IC50
625_2,Fc1c(-c2cccc3cccc(Cl)c23)ccc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,8.0,6.1,4545.0
US_254,CCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,6.1,2428.8
US_227,C[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,,6.4,2976.0
US_258,Fc1c(-c2c(OC(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,6.5,1460.4
625_23,Oc1cc(-c2cc3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@@H](C4)N5)c3cc2Oc2ccccc2Cl)c2c(Cl)cccc2c1,,6.6,264.0
US_395,O[C@@H]1C[C@@H]2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,2.6,6.9,1089.1
625_1,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cc(Oc3cccnc3)c(-c3cc(O)cc4ccccc34)c(F)c2n1,,7.0,8391.0
azaq_306,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC(CO)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,7.0,405.0
azaq_371,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CCC(=O)N5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,7.0,
azaq_386,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOC[C@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,7.0,1185.0
azaq_422,Oc1cc(-c2ncc3c(N4CC5CC(O)CC4C5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Cl)c(F)ccc2c1,,7.0,
paper_35,Fc1ccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c2c1F,,7.0,97.0
quina_126,C[C@@]1(O)CCCN(c2nc(OCC34CCCN3C/C(=C\F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc23)C1,,7.0,
quina_35,Cc1cc2[nH]ncc2c(-c2ccc3c(N4CCC[C@]5(C4)NC(=O)NC5=O)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C,,7.0,
quina_53,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CC(O)C6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,,7.0,
tetra_35,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CC5CC(O)CC4C5)C3)c12,,7.0,2361.0
646_106,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5C(COC(=O)N5CC[C@@H](OC)C5)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,7.2,5110.0
625_26,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cc(Oc3cccc(F)c3C#N)c(-c3cc(O)cc4ccccc34)c(F)c2n1,,7.4,3541.0
US_418,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@]34CCCN3[C@@H](Cn3cccn3)CC4)nc12,,7.5,2741.5
US_24,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCCCN4C[C@@H]5CC4CO5)nc3c2F)c2ccccc2c1,5.0,7.9,2890.0
625_17,COc1ccc(Oc2cc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OC[C@@H]4CCCN4C)nc3cc2-c2cc(O)cc3ccccc23)c(F)c1,,8.0,5556.0
azaq_139,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5ccc6[nH]cnc6c5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,8.0,10000.0
azaq_310,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NC5CN(C(N)=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,8.0,10000.0
quina_21,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(C5)NC(=O)NC6=O)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,8.0,
tetra_63,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CC5CC(O)C(C5)C4)C3)c12,,8.0,
US_298,CC(C)c1c(Cl)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,,8.3,1228.7
US_124,CC1(N)CN(c2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)C1,22.7,8.6,11087.4
US_225,CO[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,8.1,8.65,2545.15
US_220,Cn1cc([C@H]2CN3CCC[C@]3(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)C2)cn1,,8.7,1344.9
US_255,FCCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,8.7,673.4
paper_27,Fc1c(-c2cccc3cccc(F)c23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,,8.95,394.5
azaq_172,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC(c6ccncc6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,9.0,481.0
azaq_182,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H](O)CC[C@H]5C)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,9.0,547.0
azaq_191,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC(F)(F)C(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,9.0,665.0
azaq_294,CCc1cccc2cccc(-c3ncc4c(N5CCCC6(CNC(=O)N6)C5)nc(OCC56CCCN5CCC6)nc4c3F)c12,,9.0,
azaq_36,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CCCC6(CNC(=O)C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,9.0,1544.0
azaq_485,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CNC5=O)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,9.0,
quina_116,C=C1CN2CCCC2(COc2nc(N3CCC[C@@](C)(O)C3)c3cc(F)c(-c4cc(O)cc5ccc(F)c(CC)c45)c(F)c3n2)C1,,9.0,
quina_121,C[C@@]1(O)CCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc23)C1,,9.0,
quina_138,Cc1cc2c(NCC3CNC(=O)C3)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,,9.0,
quina_143A,C[C@@]1(O)CCCN(c2nc(OCC34CCCN3CC(=C(F)F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc23)C1,,9.0,
quina_57,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5C[C@@H]6C[C@H](C5)[C@H](O)C6)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,,9.0,
quina_88,CCc1c(F)ccc2cc(O)cc(C3Cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CCCn6nc(C(=O)N(C)C)cc6C5)c4CO3)c12,,9.0,
US_312,CCc1c(Cl)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,,9.0,1877.6
US_156,CN1CCC[C@H]1COc1nc(N2CC3CCC(C)(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,500006.0,9.1,1786.9
US_413,CC(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,9.2,2156.3
US_328,Fc1c(-c2cccc(Cl)c2C(F)(F)F)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,9.4,896.9
646_100,CNC(=O)OCC1CCC2(COc3nc4c(c(N5C[C@H]6CC[C@@H](C5)N6)n3)CCN(c3cccc5cccc(Cl)c35)C4)CCCN12,,9.7,1311.0
US_126,CCC1(N)CN(c2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)C1,16.1,9.9,3470.6
31678_7,CN(C)C1(CNc2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccccc45)ncc23)CCCC1,12.2,10.0,711.3
azaq_293,CCc1cccc2cccc(-c3ncc4c(N5CCCC6(C5)NC(=O)NC6=O)nc(OCC56CCCN5CCC6)nc4c3F)c12,,10.0,
azaq_510,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCC(O)C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,10.0,
quina_1,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5C[C@@H]6C[C@H](C5)[C@H](O)C6)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,,10.0,
quina_144,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5C[C@@H]6C[C@H](C5)[C@H](O)C6)nc(OCC56CCCN5CC(=C(F)F)C6)nc4c3F)c12,,10.0,
quina_46,Cc1cc2[nH]ncc2c(-c2c(F)cc3c(N4CCC[C@]5(C4)NC(=O)NC5=O)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C,,10.0,
tetra_215,Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CC4CC(O)C(C4)C3)C2)c2c(Br)c(F)ccc2c1,,10.0,
US_324,CCc1cccc2cncc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5C[C@H](F)C6)nc4c3F)c12,,10.2,863.9
paper_28,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,5.1,10.25,515.0
625_11,CN1CCC[C@H]1COc1nc(N2CC3CCC2CN3)c2cc(Cl)c(-c3cc(O)cc4ccccc34)c(F)c2n1,16.0,10.4,2844.0
US_343,Fc1c(-c2c(C(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@H](F)C4)nc12,,10.4,1616.5
US_346,Fc1c(-c2cccc3cccc(OC(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,10.5,1351.5
US_345,Fc1c(-c2cccc3cccc(OC(F)(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,10.6,1468.2
US_344,Fc1c(-c2c(C(F)(F)F)ccc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,10.9,8069.6
azaq_252,O=S1(=O)NCC2(CCCN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cccc6cccc(F)c56)ncc34)C2)N1,,11.0,
azaq_370,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CNC(=O)N5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,11.0,
azaq_473,CCc1cccc2cc3[nH]ncc3c(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,11.0,
tetra_213_214,Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CC4CC(O)CC3C4)C2)c2c(Br)c(F)ccc2c1,,11.0,
tetra_67,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC(n5cccn5)C4)C3)c12,,11.0,1568.0
625_7,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cc(Cl)c(-c3cc(O)cc4ccccc34)c(F)c2n1,9.0,11.2,1417.0
US_422,Fc1c(-c2cccc3c2C(C(F)(F)F)=CCC3)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,11.4,2357.8
625_18,COc1ccc(Oc2cc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OC[C@@H]4CCCN4C)nc3cc2-c2cc(O)cc3ccccc23)c(Cl)c1,,11.5,1371.0
azaq_138,Cc1n[nH]c(C2CCCN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cc(O)cc6ccc(F)c(F)c56)ncc34)C2)n1,,12.0,10000.0
azaq_151,CC1(O)CCCN(c2nc(OCC34CCCN3CCC4)nc3c(F)c(-c4cc(O)cc5ccccc45)ncc23)C1,,12.0,
azaq_179,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC[C@H](F)[C@@H](O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,12.0,785.0
azaq_187,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H](C)C[C@@H](O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,12.0,470.0
paper_22,Oc1cc(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCCN4CCC5)nc3c2F)c2ccccc2c1,,12.0,650.0
quina_119,C=C1CN2CCCC2(COc2nc(N3C[C@@H]4C[C@H](C3)[C@H](O)C4)c3cc(F)c(-c4cc(O)cc5ccc(F)c(CC)c45)c(F)c3n2)C1,,12.0,
tetra_231,O=C1NCC12CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c1CCN(c1cc(O)cc4ccc(F)c(Cl)c14)C3)C2,,12.0,
646_21,CNC(=O)OCC1CCC2(COc3nc4c(c(N5C[C@H]6CC[C@@H](C5)N6)n3)CCN(c3cccc5cccc(C)c35)C4)CCCN12,,12.3,
US_193,OCC#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,12.5,8517.9
US_247,Fc1c(-c2cccc3cccc(CC(F)F)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,12.6,4310.5
646_64,Cc1cccc(N2CCc3c(nc(OCC45CCCN4CCC5)nc3N3C[C@H]4CC[C@@H](C3)N4)C2)c1C(F)(F)F,67.3,13.0,16667.0
azaq_351,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCC6O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,13.0,
azaq_383,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCCC5NC(=O)NC5=O)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,13.0,
US_292,Fc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(F)(F)F,,13.1,1696.0
US_256,Cc1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,,13.2,16666.7
azaq_142,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5ncc6cc[nH]c6n5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,14.0,2866.0
US_226,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@H](F)C4)nc12,6.9,14.8,3820.4
azaq_160,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5cn[nH]c5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,15.0,5520.0
646_65,CN1CCC[C@H]1COc1nc2c(c(N3C[C@H]4CC[C@@H](C3)N4)n1)CCN(c1cccc3ccc(F)c(Cl)c13)C2,18.2,15.2,16667.0
US_348,CC(C)c1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@H](F)C4)nc2c1F,,15.5,778.6
US_221,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@]34CCCN3C[C@H](c3ccccc3)C4)nc12,,15.7,15840.8
azaq_376,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCCC5CNC(=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,16.0,
tetra_3,CCc1c(F)ccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4CCC[C@@](C)(O)C4)C3)c12,,16.0,
US_276,Cc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1Cl,,16.2,3789.2
646_30,Clc1cccc2cncc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,87.1,16.8,2611.0
646_51,FC1CN2CCCC2(COc2nc3c(c(N4C[C@H]5CC[C@@H](C4)N5)n2)CCN(c2cccc4cccc(C(F)(F)F)c24)C3)C1,,16.9,16667.0
azaq_134,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC(n6ccnc6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,17.0,10000.0
quina_24,CCc1c(F)ccc2cc(O)cc(-c3c(Cl)cc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,17.0,
tetra_195,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCc5nn(C(=O)NC(C)C)cc5C4)C3)c12,,17.0,
US_411,COC(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,17.0,745.3
US_455,Nc1nc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)ccc(F)c2s1,,17.0,
US_224,O[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,,17.05,5324.25
US_412,CN(C)C(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,17.7,4779.3
US_429,CC1CCc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c21,,18.5,1696.0
tetra_177,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CC5CC(O)C5C4)C3)c12,,19.0,
31678_1,CN(C)C1(CNc2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccccc45)ncc23)CCC1,14.7,19.6,692.3
paper_19,Cn1ccnc1CCOc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,8.3,19.75,6891.55
646_11,F[C@H]1CN2CCC[C@@]2(COc2nc3c(c(N4C[C@H]5CC[C@@H](C4)N5)n2)CCN(c2cccc4cccc(C5CC5)c24)C3)C1,,19.8,16667.0
US_231,C#Cc1cccc2cc(OC)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,19.8,2806.1
azaq_349,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NC5CCS(=O)(=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,20.0,
tetra_227,Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CC4CC(O)C(C4)C3)C2)c2c(Cl)c(F)ccc2c1,,20.0,
US_420,CS(=O)(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,20.0,7816.4
US_438,Fc1c(-c2cccc3c2CC2CC32)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc12,,20.1,1630.8
US_198,N#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,20.3,2425.5
US_195,CC#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,20.7,2461.5
azaq_186,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H](O)CC[C@@H]5C)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,21.0,1593.0
azaq_292,CCc1cccc2cccc(-c3ncc4c(N5CC6C(=O)NC(=O)C6C5)nc(OCC56CCCN5CCC6)nc4c3F)c12,,21.0,
US_339,N#CC[C@@H]1C[C@@H]2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cc(O)cc6ccccc56)ncc34)C[C@H]1N2,21.6,21.0,8659.5
US_33,Fc1c(-c2cncc3cccc(Cl)c23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,71.7,21.1,2052.1
US_382,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@@H](C(F)(F)F)C4)nc12,,21.1,16666.7
31678_20,C#Cc1cccc2cccc(-c3ncc4c(NCC5(N(C)C)CCC5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,22.0,2508.4
tetra_11,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4C[C@@H]5C(=O)NC(=O)[C@@H]5C4)C3)c12,,22.0,
625_10,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2ccc(-c3cc(O)cc4ccccc34)cc2n1,19.0,22.9,5662.0
azaq_484,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(C5)C[S+]([O-])C6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,23.0,
azaq_496,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC(C)(CO)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,24.0,
azaq_305,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@]6(CNC(=O)C6)C5)nc(OC[C@]56CCCN5C[C@@H](O)C6)nc4c3F)c12,,25.0,10000.0
US_442,O=C1OCCN1C[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,25.0,1162.0
US_335,Fc1c(-c2cccc3cccc(C4CC4)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,25.8,10440.5
azaq_16,CCc1c(F)ccc2cccc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,26.0,654.0
quina_22,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CNS(=O)(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,26.0,
tetra_19,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC(c5ncn[nH]5)C4)C3)c12,,26.0,2685.0
31678_37,CCc1cccc2cc(O)cc(-c3ncc4c(N(C)CC5(N(C)C)CCC5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,26.1,
US_157,CN1CCC[C@H]1COc1nc(N2CC3CCC(CCC#N)(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,22.9,26.6,7998.7
azaq_499,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC(OC)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,27.0,
paper_34,Fc1ccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c2c1,,27.0,370.0
US_453,Nc1nc2c(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)cccc2s1,,27.0,
paper_29,Cc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,27.5,2704.65
azaq_164,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5c[nH]cn5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,28.0,10000.0
US_203,Fc1c(-c2cncc3cccc(Cl)c23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@@H](F)C4)nc12,,28.1,2183.2
US_250,Cc1cc2[nH]ccc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,,28.2,7477.7
US_435,CNC(=O)O[C@@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,,28.2,1822.4
azaq_14,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OCC56CCCN5CCC6)nc4c3F)c12,,29.0,847.0
azaq_181,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@H](O)[C@H]5C)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,29.0,1543.0
azaq_6,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCCC5)nc(OC[C@@H]5C[C@@H](O)CN5C)nc4c3F)c12,,29.0,
quina_49,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CNC(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,,29.0,
US_304,Fc1cccc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C1CC1,,29.2,1415.1
646_17,FC1CN2CCCC2(COc2nc3c(c(N4C[C@H]5CC[C@@H](C4)N5)n2)CCN(c2cccc(Cl)c2C2CC2)C3)C1,,29.5,16667.0
azaq_282,O=C1NC(=O)C2(CCCN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C2)N1,,30.0,
azaq_350,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,30.0,
